examen_id,year,period,area_num,area_name,career_id,career,faculty,n_aspirantes,n_presento,n_seleccionados,aciertos_minimos,tasa_aceptacion
2019-feb,2019,feb,4,Humanidades y Artes,85,LITERATURA DRAMATICA Y TEATRO,FACULTAD DE FILOSOFIA Y LETRAS,392.0,349.0,18.0,97.0,0.05157593123209169
2019-feb,2019,feb,4,Humanidades y Artes,86,LITERATURA INTERCULTURAL,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,55.0,50.0,27.0,70.0,0.54
2019-feb,2019,feb,4,Humanidades y Artes,94,MUSICA Y TECNOLOGIA ARTISTICA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,99.0,79.0,15.0,84.0,0.189873417721519
2019-feb,2019,feb,4,Humanidades y Artes,99,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,1326.0,1241.0,72.0,74.0,0.05801772763900081
2019-feb,2019,feb,4,Humanidades y Artes,99,PEDAGOGIA,FES ACATLAN,1173.0,1123.0,36.0,74.0,0.032056990204808546
2019-feb,2019,feb,4,Humanidades y Artes,99,PEDAGOGIA,FES ARAGON,1714.0,1623.0,77.0,69.0,0.0474430067775724
2019-feb,2019,feb,4,Humanidades y Artes,100,PIANO,FACULTAD DE MUSICA,47.0,45.0,21.0,63.0,0.4666666666666667
2019-feb,2019,feb,4,Humanidades y Artes,110,TEATRO Y ACTUACION,FACULTAD DE MUSICA,755.0,670.0,148.0,70.0,0.2208955223880597
2019-feb,2019,feb,4,Humanidades y Artes,114,TRADUCCION,"ESCUELA NACIONAL DE LENGUAS,LINGUISTICA Y TRADUCCION",838.0,754.0,11.0,103.0,0.014588859416445624
2019-jun,2019,jun,1,Ciencias Fisico-Matematicas y de las Ingenierias,1,ACTUARIA,FACULTAD DE CIENCIAS,658.0,514.0,18.0,108.0,0.03501945525291829
2019-jun,2019,jun,1,Ciencias Fisico-Matematicas y de las Ingenierias,1,ACTUARIA,FES ACATLAN,434.0,348.0,11.0,105.0,0.031609195402298854
2019-jun,2019,jun,1,Ciencias Fisico-Matematicas y de las Ingenierias,6,ARQUITECTURA,FACULTAD DE ARQUITECTURA,2315.0,1799.0,61.0,96.0,0.0339077265147304
2019-jun,2019,jun,1,Ciencias Fisico-Matematicas y de las Ingenierias,6,ARQUITECTURA,FES ACATLAN,818.0,643.0,24.0,84.0,0.03732503888024884
2019-jun,2019,jun,1,Ciencias Fisico-Matematicas y de las Ingenierias,6,ARQUITECTURA,FES ARAGON,951.0,736.0,35.0,81.0,0.04755434782608696
2019-jun,2019,jun,1,Ciencias Fisico-Matematicas y de las Ingenierias,7,ARQUITECTURA DE PAISAJE,FACULTAD DE ARQUITECTURA,223.0,192.0,10.0,93.0,0.052083333333333336
2019-jun,2019,jun,1,Ciencias Fisico-Matematicas y de las Ingenierias,14,CIENCIA DE MATERIALES SUSTENTABLES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,33.0,28.0,19.0,52.0,0.6785714285714286
2019-jun,2019,jun,1,Ciencias Fisico-Matematicas y de las Ingenierias,18,CIENCIAS DE LA COMPUTACION,FACULTAD DE CIENCIAS,372.0,252.0,6.0,106.0,0.023809523809523808
2019-jun,2019,jun,1,Ciencias Fisico-Matematicas y de las Ingenierias,20,CIENCIAS DE LA TIERRA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD JURIQUILLA,95.0,71.0,5.0,92.0,0.07042253521126761
2019-jun,2019,jun,1,Ciencias Fisico-Matematicas y de las Ingenierias,20,CIENCIAS DE LA TIERRA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MERIDA,45.0,36.0,19.0,63.0,0.5277777777777778
2019-jun,2019,jun,1,Ciencias Fisico-Matematicas y de las Ingenierias,20,CIENCIAS DE LA TIERRA,FACULTAD DE CIENCIAS,210.0,155.0,11.0,97.0,0.07096774193548387
2019-jun,2019,jun,1,Ciencias Fisico-Matematicas y de las Ingenierias,32,DISEÑO INDUSTRIAL,FES ARAGON,312.0,257.0,7.0,88.0,0.027237354085603113
2019-jun,2019,jun,1,Ciencias Fisico-Matematicas y de las Ingenierias,46,FISICA,FACULTAD DE CIENCIAS,1022.0,753.0,12.0,113.0,0.01593625498007968
2019-jun,2019,jun,1,Ciencias Fisico-Matematicas y de las Ingenierias,47,FISICA BIOMEDICA,FACULTAD DE CIENCIAS,177.0,133.0,5.0,111.0,0.03759398496240601
2019-jun,2019,jun,1,Ciencias Fisico-Matematicas y de las Ingenierias,49,GEOCIENCIAS,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,46.0,37.0,18.0,62.0,0.4864864864864865
2019-jun,2019,jun,1,Ciencias Fisico-Matematicas y de las Ingenierias,56,"ING. EN TELECOMUNICACIONES, SISTEMAS Y ELECTRONICA",FES CUAUTITLAN,350.0,271.0,28.0,66.0,0.1033210332103321
2019-jun,2019,jun,1,Ciencias Fisico-Matematicas y de las Ingenierias,59,INGENIERIA AMBIENTAL,FACULTAD DE INGENIERIA,283.0,201.0,7.0,102.0,0.03482587064676617
2019-jun,2019,jun,1,Ciencias Fisico-Matematicas y de las Ingenierias,60,INGENIERIA CIVIL,FACULTAD DE INGENIERIA,567.0,406.0,27.0,93.0,0.0665024630541872
2019-jun,2019,jun,1,Ciencias Fisico-Matematicas y de las Ingenierias,60,INGENIERIA CIVIL,FES ACATLAN,376.0,270.0,29.0,72.0,0.10740740740740741
2019-jun,2019,jun,1,Ciencias Fisico-Matematicas y de las Ingenierias,60,INGENIERIA CIVIL,FES ARAGON,569.0,411.0,60.0,71.0,0.145985401459854
2019-jun,2019,jun,1,Ciencias Fisico-Matematicas y de las Ingenierias,61,INGENIERIA DE MINAS Y METALURGIA,FACULTAD DE INGENIERIA,137.0,94.0,6.0,88.0,0.06382978723404255
2019-jun,2019,jun,1,Ciencias Fisico-Matematicas y de las Ingenierias,62,INGENIERIA ELECTRICA ELECTRONICA,FACULTAD DE INGENIERIA,728.0,508.0,32.0,98.0,0.06299212598425197
2019-jun,2019,jun,1,Ciencias Fisico-Matematicas y de las Ingenierias,62,INGENIERIA ELECTRICA ELECTRONICA,FES ARAGON,257.0,195.0,18.0,81.0,0.09230769230769231
2019-jun,2019,jun,1,Ciencias Fisico-Matematicas y de las Ingenierias,64,INGENIERIA EN COMPUTACION,FACULTAD DE INGENIERIA,1195.0,865.0,28.0,101.0,0.03236994219653179
2019-jun,2019,jun,1,Ciencias Fisico-Matematicas y de las Ingenierias,64,INGENIERIA EN COMPUTACION,FES ARAGON,706.0,508.0,19.0,88.0,0.03740157480314961
2019-jun,2019,jun,1,Ciencias Fisico-Matematicas y de las Ingenierias,67,INGENIERIA GEOFISICA,FACULTAD DE INGENIERIA,129.0,90.0,8.0,95.0,0.08888888888888889
2019-jun,2019,jun,1,Ciencias Fisico-Matematicas y de las Ingenierias,68,INGENIERIA GEOLOGICA,FACULTAD DE INGENIERIA,153.0,109.0,8.0,86.0,0.07339449541284404
2019-jun,2019,jun,1,Ciencias Fisico-Matematicas y de las Ingenierias,69,INGENIERIA GEOMATICA,FACULTAD DE INGENIERIA,57.0,46.0,5.0,79.0,0.10869565217391304
2019-jun,2019,jun,1,Ciencias Fisico-Matematicas y de las Ingenierias,70,INGENIERIA INDUSTRIAL,FACULTAD DE INGENIERIA,561.0,380.0,23.0,97.0,0.060526315789473685
2019-jun,2019,jun,1,Ciencias Fisico-Matematicas y de las Ingenierias,70,INGENIERIA INDUSTRIAL,FES ARAGON,328.0,242.0,19.0,77.0,0.07851239669421488
2019-jun,2019,jun,1,Ciencias Fisico-Matematicas y de las Ingenierias,70,INGENIERIA INDUSTRIAL,FES CUAUTITLAN,271.0,198.0,16.0,76.0,0.08080808080808081
2019-jun,2019,jun,1,Ciencias Fisico-Matematicas y de las Ingenierias,71,INGENIERIA MECANICA,FACULTAD DE INGENIERIA,740.0,506.0,17.0,103.0,0.03359683794466403
2019-jun,2019,jun,1,Ciencias Fisico-Matematicas y de las Ingenierias,71,INGENIERIA MECANICA,FES ARAGON,305.0,206.0,14.0,82.0,0.06796116504854369
2019-jun,2019,jun,1,Ciencias Fisico-Matematicas y de las Ingenierias,72,INGENIERIA MECANICA ELECTRICA,FES CUAUTITLAN,334.0,251.0,36.0,70.0,0.14342629482071714
2019-jun,2019,jun,1,Ciencias Fisico-Matematicas y de las Ingenierias,73,INGENIERIA PETROLERA,FACULTAD DE INGENIERIA,303.0,210.0,24.0,87.0,0.11428571428571428
2019-jun,2019,jun,1,Ciencias Fisico-Matematicas y de las Ingenierias,74,INGENIERIA QUIMICA,FACULTAD DE QUIMICA,451.0,322.0,27.0,100.0,0.08385093167701864
2019-jun,2019,jun,1,Ciencias Fisico-Matematicas y de las Ingenierias,74,INGENIERIA QUIMICA,FES CUAUTITLAN,281.0,219.0,13.0,83.0,0.0593607305936073
2019-jun,2019,jun,1,Ciencias Fisico-Matematicas y de las Ingenierias,74,INGENIERIA QUIMICA,FES ZARAGOZA,457.0,369.0,39.0,85.0,0.10569105691056911
2019-jun,2019,jun,1,Ciencias Fisico-Matematicas y de las Ingenierias,75,INGENIERIA QUIMICA METALURGICA,FACULTAD DE QUIMICA,130.0,99.0,7.0,98.0,0.0707070707070707
2019-jun,2019,jun,1,Ciencias Fisico-Matematicas y de las Ingenierias,88,MATEMATICAS,FACULTAD DE CIENCIAS,411.0,319.0,37.0,104.0,0.11598746081504702
2019-jun,2019,jun,1,Ciencias Fisico-Matematicas y de las Ingenierias,89,MATEMATICAS APLICADAS,FACULTAD DE CIENCIAS,183.0,137.0,14.0,104.0,0.10218978102189781
2019-jun,2019,jun,1,Ciencias Fisico-Matematicas y de las Ingenierias,90,MATEMATICAS APLICADAS Y COMPUTACION,FES ACATLAN,422.0,322.0,81.0,71.0,0.2515527950310559
2019-jun,2019,jun,1,Ciencias Fisico-Matematicas y de las Ingenierias,112,TECNOLOGIAS PARA LA INFORMACION EN CIENCIAS,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,28.0,25.0,22.0,51.0,0.88
2019-jun,2019,jun,1,Ciencias Fisico-Matematicas y de las Ingenierias,116,URBANISMO,FACULTAD DE ARQUITECTURA,95.0,71.0,9.0,82.0,0.1267605633802817
2019-jun,2019,jun,2,"Ciencias Biologicas, Quimicas y de la Salud",11,BIOLOGIA,FACULTAD DE CIENCIAS,996.0,780.0,25.0,102.0,0.03205128205128205
2019-jun,2019,jun,2,"Ciencias Biologicas, Quimicas y de la Salud",11,BIOLOGIA,FES IZTACALA,677.0,532.0,31.0,84.0,0.05827067669172932
2019-jun,2019,jun,2,"Ciencias Biologicas, Quimicas y de la Salud",11,BIOLOGIA,FES ZARAGOZA,921.0,780.0,42.0,86.0,0.05384615384615385
2019-jun,2019,jun,2,"Ciencias Biologicas, Quimicas y de la Salud",11,BIOLOGIA,TLAXCALA,64.0,55.0,22.0,60.0,0.4
2019-jun,2019,jun,2,"Ciencias Biologicas, Quimicas y de la Salud",12,BIOQUIMICA DIAGNOSTICA,FES CUAUTITLAN,305.0,252.0,14.0,89.0,0.05555555555555555
2019-jun,2019,jun,2,"Ciencias Biologicas, Quimicas y de la Salud",17,CIENCIAS AMBIENTALES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MERIDA,55.0,49.0,25.0,59.0,0.5102040816326531
2019-jun,2019,jun,2,"Ciencias Biologicas, Quimicas y de la Salud",17,CIENCIAS AMBIENTALES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,97.0,78.0,36.0,60.0,0.46153846153846156
2019-jun,2019,jun,2,"Ciencias Biologicas, Quimicas y de la Salud",22,CIRUJANO DENTISTA,FACULTAD DE ODONTOLOGIA,977.0,790.0,17.0,102.0,0.021518987341772152
2019-jun,2019,jun,2,"Ciencias Biologicas, Quimicas y de la Salud",22,CIRUJANO DENTISTA,FES IZTACALA,1187.0,946.0,35.0,82.0,0.03699788583509514
2019-jun,2019,jun,2,"Ciencias Biologicas, Quimicas y de la Salud",22,CIRUJANO DENTISTA,FES ZARAGOZA,1064.0,881.0,26.0,91.0,0.029511918274687854
2019-jun,2019,jun,2,"Ciencias Biologicas, Quimicas y de la Salud",38,ENFERMERIA,ESCUELA NACIONAL DE ENFERMERIA Y OBSTETRICIA,811.0,677.0,38.0,81.0,0.056129985228951254
2019-jun,2019,jun,2,"Ciencias Biologicas, Quimicas y de la Salud",38,ENFERMERIA,FES IZTACALA,1264.0,995.0,31.0,80.0,0.031155778894472363
2019-jun,2019,jun,2,"Ciencias Biologicas, Quimicas y de la Salud",38,ENFERMERIA,FES ZARAGOZA,1478.0,1209.0,35.0,83.0,0.028949545078577336
2019-jun,2019,jun,2,"Ciencias Biologicas, Quimicas y de la Salud",38,ENFERMERIA,TLAXCALA,201.0,176.0,9.0,60.0,0.05113636363636364
2019-jun,2019,jun,2,"Ciencias Biologicas, Quimicas y de la Salud",39,ENFERMERIA Y OBSTETRICIA,ESCUELA NACIONAL DE ENFERMERIA Y OBSTETRICIA,1125.0,881.0,19.0,88.0,0.021566401816118047
2019-jun,2019,jun,2,"Ciencias Biologicas, Quimicas y de la Salud",44,FARMACIA,FES CUAUTITLAN,275.0,230.0,20.0,75.0,0.08695652173913043
2019-jun,2019,jun,2,"Ciencias Biologicas, Quimicas y de la Salud",48,FISIOTERAPIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEON,556.0,458.0,18.0,83.0,0.039301310043668124
2019-jun,2019,jun,2,"Ciencias Biologicas, Quimicas y de la Salud",58,INGENIERIA AGRICOLA,FES CUAUTITLAN,200.0,158.0,27.0,63.0,0.17088607594936708
2019-jun,2019,jun,2,"Ciencias Biologicas, Quimicas y de la Salud",63,INGENIERIA EN ALIMENTOS,FES CUAUTITLAN,334.0,286.0,34.0,66.0,0.11888111888111888
2019-jun,2019,jun,2,"Ciencias Biologicas, Quimicas y de la Salud",87,MANEJO SUSTENTABLE DE ZONAS COSTERAS,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MERIDA,35.0,31.0,18.0,51.0,0.5806451612903226
2019-jun,2019,jun,2,"Ciencias Biologicas, Quimicas y de la Salud",92,MEDICINA VETERINARIA Y ZOOTECNIA,FACULTAD DE MEDICINA VETERINARIA Y ZOOTECNIA,1607.0,1307.0,19.0,99.0,0.014537107880642693
2019-jun,2019,jun,2,"Ciencias Biologicas, Quimicas y de la Salud",92,MEDICINA VETERINARIA Y ZOOTECNIA,FES CUAUTITLAN,1274.0,1053.0,14.0,92.0,0.013295346628679962
2019-jun,2019,jun,2,"Ciencias Biologicas, Quimicas y de la Salud",93,MEDICO CIRUJANO,FACULTAD DE MEDICINA,4696.0,3434.0,37.0,111.0,0.010774606872451952
2019-jun,2019,jun,2,"Ciencias Biologicas, Quimicas y de la Salud",93,MEDICO CIRUJANO,FES IZTACALA,2424.0,1769.0,17.0,111.0,0.009609949123798756
2019-jun,2019,jun,2,"Ciencias Biologicas, Quimicas y de la Salud",93,MEDICO CIRUJANO,FES ZARAGOZA,1641.0,1243.0,10.0,112.0,0.008045052292839904
2019-jun,2019,jun,2,"Ciencias Biologicas, Quimicas y de la Salud",95,NUTRIOLOGIA,FES ZARAGOZA,960.0,760.0,4.0,106.0,0.005263157894736842
2019-jun,2019,jun,2,"Ciencias Biologicas, Quimicas y de la Salud",96,ODONTOLOGIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEON,485.0,401.0,21.0,81.0,0.05236907730673317
2019-jun,2019,jun,2,"Ciencias Biologicas, Quimicas y de la Salud",97,OPTOMETRIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEON,61.0,47.0,42.0,42.0,0.8936170212765957
2019-jun,2019,jun,2,"Ciencias Biologicas, Quimicas y de la Salud",97,OPTOMETRIA,FES IZTACALA,271.0,202.0,16.0,69.0,0.07920792079207921
2019-jun,2019,jun,2,"Ciencias Biologicas, Quimicas y de la Salud",102,PSICOLOGIA,FACULTAD DE PSICOLOGIA,1549.0,1222.0,19.0,100.0,0.015548281505728314
2019-jun,2019,jun,2,"Ciencias Biologicas, Quimicas y de la Salud",102,PSICOLOGIA,FES IZTACALA,1254.0,1022.0,19.0,85.0,0.018590998043052837
2019-jun,2019,jun,2,"Ciencias Biologicas, Quimicas y de la Salud",102,PSICOLOGIA,FES ZARAGOZA,1757.0,1487.0,26.0,90.0,0.017484868863483525
2019-jun,2019,jun,2,"Ciencias Biologicas, Quimicas y de la Salud",102,PSICOLOGIA,TLAXCALA,91.0,78.0,21.0,56.0,0.2692307692307692
2019-jun,2019,jun,2,"Ciencias Biologicas, Quimicas y de la Salud",103,QUIMICA,FACULTAD DE QUIMICA,396.0,306.0,12.0,103.0,0.0392156862745098
2019-jun,2019,jun,2,"Ciencias Biologicas, Quimicas y de la Salud",103,QUIMICA,FES CUAUTITLAN,170.0,151.0,10.0,85.0,0.06622516556291391
2019-jun,2019,jun,2,"Ciencias Biologicas, Quimicas y de la Salud",104,QUIMICA DE ALIMENTOS,FACULTAD DE QUIMICA,409.0,352.0,19.0,98.0,0.05397727272727273
2019-jun,2019,jun,2,"Ciencias Biologicas, Quimicas y de la Salud",105,QUIMICA FARMACEUTICO BIOLOGICA,FACULTAD DE QUIMICA,975.0,739.0,17.0,105.0,0.023004059539918808
2019-jun,2019,jun,2,"Ciencias Biologicas, Quimicas y de la Salud",105,QUIMICA FARMACEUTICO BIOLOGICA,FES ZARAGOZA,897.0,705.0,18.0,101.0,0.02553191489361702
2019-jun,2019,jun,2,"Ciencias Biologicas, Quimicas y de la Salud",106,QUIMICA INDUSTRIAL,FES CUAUTITLAN,246.0,211.0,18.0,75.0,0.08530805687203792
2019-jun,2019,jun,3,Ciencias Sociales,2,ADMINISTRACION,FACULTAD DE CONTADURIA Y ADMINISTRACION,3010.0,2571.0,88.0,92.0,0.034227926876701675
2019-jun,2019,jun,3,Ciencias Sociales,2,ADMINISTRACION,FES CUAUTITLAN,1022.0,879.0,83.0,69.0,0.09442548350398179
2019-jun,2019,jun,3,Ciencias Sociales,3,ADMINISTRACION AGROPECUARIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEON,35.0,30.0,23.0,41.0,0.7666666666666667
2019-jun,2019,jun,3,Ciencias Sociales,5,ANTROPOLOGIA,FACULTAD DE CIENCIAS POLITICAS Y SOCIALES,356.0,291.0,35.0,85.0,0.12027491408934708
2019-jun,2019,jun,3,Ciencias Sociales,19,CIENCIAS DE LA COMUNICACION,FACULTAD DE CIENCIAS POLITICAS Y SOCIALES,975.0,837.0,15.0,100.0,0.017921146953405017
2019-jun,2019,jun,3,Ciencias Sociales,21,CIENCIAS POLITICAS Y ADMON PUBLICA,FACULTAD DE CIENCIAS POLITICAS Y SOCIALES,431.0,349.0,17.0,93.0,0.04871060171919771
2019-jun,2019,jun,3,Ciencias Sociales,21,CIENCIAS POLITICAS Y ADMON PUBLICA,FES ACATLAN,436.0,387.0,97.0,67.0,0.25064599483204136
2019-jun,2019,jun,3,Ciencias Sociales,24,COMUNICACION,FES ACATLAN,701.0,624.0,22.0,87.0,0.035256410256410256
2019-jun,2019,jun,3,Ciencias Sociales,25,COMUNICACION Y PERIODISMO,FES ARAGON,1091.0,944.0,115.0,74.0,0.12182203389830508
2019-jun,2019,jun,3,Ciencias Sociales,26,CONTADURIA,FACULTAD DE CONTADURIA Y ADMINISTRACION,2465.0,2142.0,163.0,85.0,0.07609710550887021
2019-jun,2019,jun,3,Ciencias Sociales,26,CONTADURIA,FES CUAUTITLAN,837.0,740.0,125.0,65.0,0.16891891891891891
2019-jun,2019,jun,3,Ciencias Sociales,27,DERECHO,FACULTAD DE DERECHO,2478.0,2044.0,187.0,88.0,0.09148727984344422
2019-jun,2019,jun,3,Ciencias Sociales,27,DERECHO,FES ACATLAN,1574.0,1363.0,51.0,82.0,0.03741746148202495
2019-jun,2019,jun,3,Ciencias Sociales,27,DERECHO,FES ARAGON,2416.0,2108.0,346.0,69.0,0.16413662239089183
2019-jun,2019,jun,3,Ciencias Sociales,28,DESARROLLO COMUNITARIO PARA EL ENVEJECIMIENTO,TLAXCALA,20.0,13.0,6.0,41.0,0.46153846153846156
2019-jun,2019,jun,3,Ciencias Sociales,29,DESARROLLO TERRITORIAL,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEON,18.0,15.0,12.0,40.0,0.8
2019-jun,2019,jun,3,Ciencias Sociales,35,ECONOMIA,FACULTAD DE ECONOMIA,1183.0,991.0,150.0,84.0,0.15136226034308778
2019-jun,2019,jun,3,Ciencias Sociales,35,ECONOMIA,FES ACATLAN,420.0,355.0,42.0,75.0,0.11830985915492957
2019-jun,2019,jun,3,Ciencias Sociales,35,ECONOMIA,FES ARAGON,548.0,471.0,44.0,79.0,0.09341825902335456
2019-jun,2019,jun,3,Ciencias Sociales,36,ECONOMIA INDUSTRIAL,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEON,158.0,129.0,26.0,75.0,0.20155038759689922
2019-jun,2019,jun,3,Ciencias Sociales,42,ESTUDIOS SOCIALES Y GESTION LOCAL,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,13.0,8.0,8.0,46.0,1.0
2019-jun,2019,jun,3,Ciencias Sociales,50,GEOGRAFIA,FACULTAD DE FILOSOFIA Y LETRAS,117.0,103.0,9.0,89.0,0.08737864077669903
2019-jun,2019,jun,3,Ciencias Sociales,51,GEOGRAFIA APLICADA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MERIDA,6.0,4.0,4.0,58.0,1.0
2019-jun,2019,jun,3,Ciencias Sociales,55,INFORMATICA,FES CUAUTITLAN,269.0,217.0,24.0,65.0,0.11059907834101383
2019-jun,2019,jun,3,Ciencias Sociales,101,PLANIF PARA EL DESARROLLO AGROPECUARIO,FES ARAGON,186.0,161.0,33.0,63.0,0.20496894409937888
2019-jun,2019,jun,3,Ciencias Sociales,107,RELACIONES INTERNACIONALES,FACULTAD DE CIENCIAS POLITICAS Y SOCIALES,661.0,553.0,10.0,106.0,0.018083182640144666
2019-jun,2019,jun,3,Ciencias Sociales,107,RELACIONES INTERNACIONALES,FES ACATLAN,667.0,572.0,26.0,91.0,0.045454545454545456
2019-jun,2019,jun,3,Ciencias Sociales,107,RELACIONES INTERNACIONALES,FES ARAGON,796.0,680.0,41.0,85.0,0.060294117647058824
2019-jun,2019,jun,3,Ciencias Sociales,108,SOCIOLOGIA,FACULTAD DE CIENCIAS POLITICAS Y SOCIALES,277.0,237.0,31.0,84.0,0.1308016877637131
2019-jun,2019,jun,3,Ciencias Sociales,108,SOCIOLOGIA,FES ACATLAN,185.0,167.0,86.0,52.0,0.5149700598802395
2019-jun,2019,jun,3,Ciencias Sociales,108,SOCIOLOGIA,FES ARAGON,271.0,241.0,15.0,75.0,0.06224066390041494
2019-jun,2019,jun,3,Ciencias Sociales,113,TRABAJO SOCIAL,ESCUELA NACIONAL DE TRABAJO SOCIAL,1101.0,992.0,161.0,62.0,0.1622983870967742
2019-jun,2019,jun,4,Humanidades y Artes,4,ADMINISTRACION DE ARCHIVOS Y GESTION DOCUMENTAL,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,31.0,29.0,28.0,49.0,0.9655172413793104
2019-jun,2019,jun,4,Humanidades y Artes,4,ADMINISTRACION DE ARCHIVOS Y GESTION DOCUMENTAL,FACULTAD DE FILOSOFIA Y LETRAS,125.0,99.0,8.0,79.0,0.08080808080808081
2019-jun,2019,jun,4,Humanidades y Artes,8,ARTE Y DISEÑO,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,142.0,105.0,14.0,84.0,0.13333333333333333
2019-jun,2019,jun,4,Humanidades y Artes,8,ARTE Y DISEÑO,"PLANTEL TAXCO, GRO",91.0,68.0,9.0,80.0,0.1323529411764706
2019-jun,2019,jun,4,Humanidades y Artes,9,ARTES VISUALES,FACULTAD DE ARTES Y DISENO,1014.0,866.0,16.0,102.0,0.018475750577367205
2019-jun,2019,jun,4,Humanidades y Artes,10,BIBLIOTECOLOGIA Y ESTUDIOS DE LA INFORMACION,FACULTAD DE FILOSOFIA Y LETRAS,130.0,111.0,27.0,68.0,0.24324324324324326
2019-jun,2019,jun,4,Humanidades y Artes,13,CANTO,FACULTAD DE MUSICA,56.0,36.0,9.0,58.0,0.25
2019-jun,2019,jun,4,Humanidades y Artes,23,COMPOSICION,FACULTAD DE MUSICA,48.0,35.0,11.0,61.0,0.3142857142857143
2019-jun,2019,jun,4,Humanidades y Artes,30,DESARROLLO Y GESTION INTERCULTURALES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEON,40.0,32.0,19.0,53.0,0.59375
2019-jun,2019,jun,4,Humanidades y Artes,30,DESARROLLO Y GESTION INTERCULTURALES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MERIDA,29.0,23.0,21.0,46.0,0.9130434782608695
2019-jun,2019,jun,4,Humanidades y Artes,30,DESARROLLO Y GESTION INTERCULTURALES,FACULTAD DE FILOSOFIA Y LETRAS,95.0,73.0,3.0,98.0,0.0410958904109589
2019-jun,2019,jun,4,Humanidades y Artes,31,DISEÑO GRAFICO,FES ACATLAN,932.0,801.0,12.0,92.0,0.0149812734082397
2019-jun,2019,jun,4,Humanidades y Artes,33,DISEÑO Y COMUNICACION VISUAL,FACULTAD DE ARTES Y DISENO,1061.0,924.0,10.0,105.0,0.010822510822510822
2019-jun,2019,jun,4,Humanidades y Artes,33,DISEÑO Y COMUNICACION VISUAL,FES CUAUTITLAN,499.0,436.0,6.0,95.0,0.013761467889908258
2019-jun,2019,jun,4,Humanidades y Artes,37,EDUCACION MUSICAL,FACULTAD DE MUSICA,49.0,39.0,14.0,48.0,0.358974358974359
2019-jun,2019,jun,4,Humanidades y Artes,40,ENSEÑANZA DE INGLES,FES ACATLAN,273.0,200.0,24.0,72.0,0.12
2019-jun,2019,jun,4,Humanidades y Artes,41,ESTUDIOS LATINOAMERICANOS,FACULTAD DE FILOSOFIA Y LETRAS,101.0,74.0,13.0,81.0,0.17567567567567569
2019-jun,2019,jun,4,Humanidades y Artes,43,ETNOMUSICOLOGIA,FACULTAD DE MUSICA,14.0,9.0,5.0,56.0,0.5555555555555556
2019-jun,2019,jun,4,Humanidades y Artes,45,FILOSOFIA,FACULTAD DE FILOSOFIA Y LETRAS,300.0,242.0,16.0,100.0,0.06611570247933884
2019-jun,2019,jun,4,Humanidades y Artes,45,FILOSOFIA,FES ACATLAN,136.0,117.0,37.0,63.0,0.3162393162393162
2019-jun,2019,jun,4,Humanidades y Artes,52,GEOHISTORIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,20.0,15.0,12.0,40.0,0.8
2019-jun,2019,jun,4,Humanidades y Artes,53,HISTORIA,FACULTAD DE FILOSOFIA Y LETRAS,262.0,228.0,14.0,93.0,0.06140350877192982
2019-jun,2019,jun,4,Humanidades y Artes,53,HISTORIA,FES ACATLAN,269.0,235.0,13.0,86.0,0.05531914893617021
2019-jun,2019,jun,4,Humanidades y Artes,54,HISTORIA DEL ARTE,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,55.0,43.0,12.0,76.0,0.27906976744186046
2019-jun,2019,jun,4,Humanidades y Artes,76,INSTRUMENTISTA,FACULTAD DE MUSICA,70.0,51.0,36.0,48.0,0.7058823529411765
2019-jun,2019,jun,4,Humanidades y Artes,77,LENGUA Y LITERATURAS HISPANICAS,FACULTAD DE FILOSOFIA Y LETRAS,204.0,162.0,25.0,92.0,0.15432098765432098
2019-jun,2019,jun,4,Humanidades y Artes,77,LENGUA Y LITERATURAS HISPANICAS,FES ACATLAN,124.0,111.0,26.0,73.0,0.23423423423423423
